annee_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;effectifhdccpge;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;a_des_effectifs_form_ens;effectif_form_ens;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id;rentree;annee;paysage_id;wikidata_id
2021-22;Département;Seine-Saint-Denis;UNIV;Universités;PU;Établissements publics;1;Masculin;17651.0;17488.0;oui;2230.0;oui;406.0;oui;166.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2021;2022;rqa4x;Q12761
2021-22;Département;Seine-Saint-Denis;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;2114.0;2114.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2021;2022;rqa4x;Q12761
2021-22;Département;Seine-Saint-Denis;UNIV;Universités;PR;Établissements privés;1;Masculin;1726.0;1726.0;non;;oui;1726.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2021;2022;rqa4x;Q12761
2021-22;Département;Seine-Saint-Denis;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;211.0;211.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2021;2022;rqa4x;Q12761
2022-23;Département;Seine-Saint-Denis;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;475.0;475.0;non;;oui;475.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2022;2023;rqa4x;Q12761
2022-23;Département;Seine-Saint-Denis;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;112.0;112.0;non;;oui;112.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2022;2023;rqa4x;Q12761
2022-23;Département;Seine-Saint-Denis;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;66.0;66.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2022;2023;rqa4x;Q12761
2022-23;Département;Seine-Saint-Denis;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;196.0;196.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2022;2023;rqa4x;Q12761
2022-23;Département;Seine-Saint-Denis;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;1.0;1.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D093;R11;A24;D093;;2022;2023;rqa4x;Q12761
2022-23;Département;Val-de-Marne;UNIV;Universités;PU;Établissements publics;2;Feminin;24980.0;24854.0;oui;648.0;oui;147.0;oui;2762.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2022;2023;czxsf;Q12788
2022-23;Département;Val-de-Marne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;DEPARTEMENT;D094;R11;A24;D094;;2022;2023;czxsf;Q12788
2021-22;Département;Val-de-Marne;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;13740.0;13740.0;non;;oui;7817.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;504.0;504.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;;;non;;non;;non;;non;Données non diffusables;oui;Données soumises au secret statistique;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;5082.0;5082.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;308.0;308.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;200.0;200.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;545.0;545.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-de-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;851.0;851.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D094;R11;A24;D094;;2021;2022;czxsf;Q12788
2021-22;Département;Val-d'Oise;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1852.0;1852.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2021;2022;hiwon;Q12784
2021-22;Département;Val-d'Oise;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;11928.0;11666.0;oui;820.0;oui;1615.0;oui;250.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2021;2022;hiwon;Q12784
2021-22;Département;Val-d'Oise;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;23.0;23.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2021;2022;hiwon;Q12784
2021-22;Département;Val-d'Oise;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;14.0;14.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2021;2022;hiwon;Q12784
2022-23;Département;Val-d'Oise;UNIV;Universités;PR;Établissements privés;2;Feminin;190.0;190.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;205.0;205.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;1420.0;1420.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;582.0;582.0;non;;oui;582.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;133.0;133.0;non;;oui;133.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;6436.0;6436.0;non;;oui;582.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;81.0;81.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;117.0;117.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2022-23;Département;Val-d'Oise;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;914.0;914.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D095;R11;A25;D095;;2022;2023;hiwon;Q12784
2021-22;Département;Paris;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;4455.0;4455.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EPEU;Etablissements d'enseignement universitaire privés;PR;Établissements privés;1;Masculin;3023.0;3023.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;1387.0;1387.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;910.0;910.0;non;;oui;910.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;638.0;638.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;3622.0;3622.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;882.0;882.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;24317.0;24317.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;4267.0;4267.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;6934.0;6934.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2021-22;Département;Paris;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;1075.0;1075.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2021;2022;nyknf;Q90
2022-23;Département;Paris;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;52197.0;52197.0;non;;oui;3156.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;1387.0;1387.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;23673.0;23673.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2022-23;Département;Paris;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;1641.0;1641.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D075;R11;A01;D075;;2022;2023;nyknf;Q90
2021-22;Département;Seine-et-Marne;UNIV;Universités;PU;Établissements publics;2;Feminin;10108.0;9982.0;oui;1488.0;oui;213.0;oui;116.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;13804.0;13598.0;oui;1976.0;oui;1204.0;oui;101.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;13850.0;13724.0;oui;1488.0;oui;492.0;oui;116.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;262.0;262.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;1752.0;1752.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;27.0;27.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;49.0;49.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;1252.0;1252.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;487.0;487.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;10.0;10.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2021-22;Département;Seine-et-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;340.0;340.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2021;2022;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;95.0;95.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;2049.0;2049.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;459.0;459.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;33.0;33.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;144.0;144.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;80.0;80.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Seine-et-Marne;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;551.0;551.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D077;R11;A24;D077;;2022;2023;rcyzh;Q12753
2022-23;Département;Yvelines;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;5176.0;5176.0;non;;oui;275.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;1461.0;1461.0;non;;oui;1461.0;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;2789.0;2789.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;744.0;744.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;741.0;741.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2022-23;Département;Yvelines;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;514.0;514.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2022;2023;a2mo4;Q12820
2021-22;Département;Yvelines;UNIV;Universités;PU;Établissements publics;2;Feminin;11585.0;11436.0;oui;422.0;oui;263.0;oui;851.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;481.0;481.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;15431.0;15282.0;oui;422.0;oui;263.0;oui;851.0;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;892.0;892.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;2680.0;2680.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Département;Yvelines;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;504.0;504.0;non;;non;;non;;oui;Données diffusables;non;Autres données;DEPARTEMENT;D078;R11;A25;D078;;2021;2022;a2mo4;Q12820
2021-22;Commune;Saint-Maur-des-Fossés;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;581.0;581.0;non;;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;94068;R11;A24;D094;UU00851;2021;2022;;
